addon_name,addon_url,search_rank,search_term,platform
FC Bayern München News,https://chrome.google.com/webstore/detail/fc-bayern-m%C3%BCnchen-news/iapdfhpobaiijcgaoanmjhflkgdnfbpl,49,news,Chrome
Fake News Monitor,https://chrome.google.com/webstore/detail/fake-news-monitor/abchpppcldemnoihgbnodlbdbnibcjan,50,news,Chrome
Custom news,https://chrome.google.com/webstore/detail/custom-news/okffikhmikllegpnamokbacoeijooigo,51,news,Chrome
Feedly Notifier,https://chrome.google.com/webstore/detail/feedly-notifier/egikgfbhipinieabdmcpigejkaomgjgb,52,news,Chrome
News Stream - إشعارات الأخبار,https://chrome.google.com/webstore/detail/news-stream-%D8%A5%D8%B4%D8%B9%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D8%AE%D8%A8/ebganjlfijgnodmiemigmeikllfbcknm,53,news,Chrome
NewsJS Breaking News - Top Stories,https://chrome.google.com/webstore/detail/newsjs-breaking-news-top/cmcfmnogeaminfkndiophmmddakefdfe,54,news,Chrome
Phys.org Spotlight Science News,https://chrome.google.com/webstore/detail/physorg-spotlight-science/kklpgonjnnbbhogmboejgklhlmakfmpm,55,news,Chrome
Indian News Anti Anti-AdBlock,https://chrome.google.com/webstore/detail/indian-news-anti-anti-adb/gjddnfjkjcojochfdplffcdgkmcdmogn,56,news,Chrome
FanSided News,https://chrome.google.com/webstore/detail/fansided-news/hniomffglcknlkjfhgelajihlafjnfpc,57,news,Chrome
Phandroid News,https://chrome.google.com/webstore/detail/phandroid-news/ephcnaffjlddnndpcmonapblnlhgmkme,58,news,Chrome
Google News’ “Top Stories” Section Remover,https://chrome.google.com/webstore/detail/google-news%E2%80%99-%E2%80%9Ctop-stories/aojlbfhccepdcehggfkikdlcfhojigec,59,news,Chrome
OG.NR; On The Ground News Reports,https://chrome.google.com/webstore/detail/ognr-on-the-ground-news-r/igglfiobacefnfohbkmomlcgepfjdoph,60,news,Chrome
eCannabis.com News,https://chrome.google.com/webstore/detail/ecannabiscom-news/hleklbkjnimndonegalbakabcdhmhpbo,61,news,Chrome
Hacker News: Mark All Read,https://chrome.google.com/webstore/detail/hacker-news-mark-all-read/ogfbcfkihdkplelnaenpgkhnkpoaggjc,62,news,Chrome
BBC News feed,https://chrome.google.com/webstore/detail/bbc-news-feed/jpoclbbgngokodplkpfekfpcfkibcljl,63,news,Chrome
fossBytes,https://chrome.google.com/webstore/detail/fossbytes/aeacifpeamecbmemjjchncmimdkjfbld,64,news,Chrome
Better News Feed,https://chrome.google.com/webstore/detail/better-news-feed/ckkppjogapagpeimgiadengmdphhline,65,news,Chrome
World News,https://chrome.google.com/webstore/detail/world-news/ojgkicefcbefkeckhdnblpechmaegkkf,66,news,Chrome
ownCloud News Checker,https://chrome.google.com/webstore/detail/owncloud-news-checker/hnmagnmdnfdhabdlicankfbfhcdgbfhe,67,news,Chrome
ChromeSpot News,https://chrome.google.com/webstore/detail/chromespot-news/gmikjfjnbnmghfmhdipbdnknflnajena,68,news,Chrome
Stale News Warning,https://chrome.google.com/webstore/detail/stale-news-warning/leimdfebooadifmdaofhjkplmpiimlpg,69,news,Chrome
Malaysiakini News,https://chrome.google.com/webstore/detail/malaysiakini-news/mdjdnnlllhlkkehploinaldgileggbik,70,news,Chrome
B.S. Detector,https://chrome.google.com/webstore/detail/bs-detector/dlcgkekjiopopabcifhebmphmfmdbjod,71,news,Chrome
Hacker News Enhancement Suite,https://chrome.google.com/webstore/detail/hacker-news-enhancement-s/bappiabcodbpphnojdiaddhnilfnjmpm,72,news,Chrome
Hacker News Highlighter,https://chrome.google.com/webstore/detail/hacker-news-highlighter/anknmonokijobdggekbkodmmaefckoob,73,news,Chrome
News Guardian,https://chrome.google.com/webstore/detail/news-guardian/iinonikkakojeckpagjdodleifjdaeae,74,news,Chrome
Science-News-Extension,https://chrome.google.com/webstore/detail/science-news-extension/poghabnnfndoamhffpfbkcpibfbcoclj,75,news,Chrome
Ultimate News,https://chrome.google.com/webstore/detail/ultimate-news/jpioipmpjdkheiigoommjmekindhdand,76,news,Chrome
Napoli NEWS,https://chrome.google.com/webstore/detail/napoli-news/gpobgelmainffjhepfhobidbpejjhanp,77,news,Chrome
Blue Messenger,https://chrome.google.com/webstore/detail/blue-messenger/ecmfchgfmbbddembehpkopmhjiepcckd,78,news,Chrome
Oneindia News,https://chrome.google.com/webstore/detail/oneindia-news/koechefapcepkbkbbjcfdaeppoiophnd,79,news,Chrome
Arsenal News,https://chrome.google.com/webstore/detail/arsenal-news/cbfkffainpfpfgegpdamneilocncinaj,80,news,Chrome
XBOX News,https://chrome.google.com/webstore/detail/xbox-news/ecgbpfbipoanmhafjdlkojkgoiliddpo,81,news,Chrome
"Towleroad - Gay News, LGBT News",https://chrome.google.com/webstore/detail/towleroad-gay-news-lgbt-n/nefhfalpgialobeagcmlmiogkcfncpce,82,news,Chrome
"365Scores - Live Scores,Sports News & Alerts",https://chrome.google.com/webstore/detail/365scores-live-scoresspor/nmpppefjehmjbiplimkfjeamnohldmko,83,news,Chrome
Rss News Reader,https://chrome.google.com/webstore/detail/rss-news-reader/beimgkdigdafgekepgidmhegjjlacdii,84,news,Chrome
The Times of India News,https://chrome.google.com/webstore/detail/the-times-of-india-news/joealpjokoghlnmnifiegjidkmdblkgp,85,news,Chrome
Hyped News Amplifier,https://chrome.google.com/webstore/detail/hyped-news-amplifier/jaapjannjfdcklcgadbhiddhbelhhnkp,86,news,Chrome
Trusted Times,https://chrome.google.com/webstore/detail/trusted-times/bggnkhjnkegimeddbfgolpngienhmkoa,87,news,Chrome
Breaking News,https://chrome.google.com/webstore/detail/breaking-news/hfmjlbbknfipfebllofjjejkepgggjkd,88,news,Chrome
Super Fake News,https://chrome.google.com/webstore/detail/super-fake-news/lpacoapeceioiffdjpdgeclepmdbdbac,89,news,Chrome
Hacker News +,https://chrome.google.com/webstore/detail/hacker-news-%2B/oieefcckcbbgniifdhhialgkmghahjgl,90,news,Chrome
Manchester United News,https://chrome.google.com/webstore/detail/manchester-united-news/mgfdljmgmkljcpckmbbciekpjgeabfbg,91,news,Chrome
Sad News Headline,https://chrome.google.com/webstore/detail/sad-news-headline/gdaabfgjknafmlfndplaeincmlleblja,92,news,Chrome
Hacker News Sidebar,https://chrome.google.com/webstore/detail/hacker-news-sidebar/ngljhffenbmdjobakjplnlbfkeabbpma,93,news,Chrome
LET'S GET RIGHT INTO THE NEWS,https://chrome.google.com/webstore/detail/lets-get-right-into-the-n/pcojmcjbbjfoiiamdcjhljiepjfbbkhc,94,news,Chrome
The Extension to Restore Sanity,https://chrome.google.com/webstore/detail/the-extension-to-restore/bggibicdeedcagmnibgoaggaciolkdhg,95,news,Chrome
News Hub,https://chrome.google.com/webstore/detail/news-hub/coineogammipnbobcjhjibfnclkbemhh,96,news,Chrome
"Gold Price Charts, Silver Price Charts & News",https://chrome.google.com/webstore/detail/gold-price-charts-silver/animfandjbomecobenkahkholebdiihi,97,news,Chrome
Playerline News,https://chrome.google.com/webstore/detail/playerline-news/hffcbaephgajgojjhbacakijafflhcka,98,news,Chrome
Programming News,https://chrome.google.com/webstore/detail/programming-news/ggmnmmjaecmnabilobpplklijinifpip,99,news,Chrome
HN Special - An addition to Hacker News,https://chrome.google.com/webstore/detail/hn-special-an-addition-to/cchaceegbflphbdpfocjalgjhjoahiia,100,news,Chrome
UNIAN,https://chrome.google.com/webstore/detail/unian/fdeaejgplhaehihghcppjafgpfpjmbad,101,news,Chrome
NBC News Pro,https://chrome.google.com/webstore/detail/nbc-news-pro/knjbaafbmojnalfccakmbbjcabmfjoad,102,news,Chrome
Black Menu for Google™,https://chrome.google.com/webstore/detail/black-menu-for-google/eignhdfgaldabilaaegmdfbajngjmoke,103,news,Chrome
"QCLean:Remove Facebook Ad,Suggested Page&Post",https://chrome.google.com/webstore/detail/qcleanremove-facebook-ads/fdhhejjkjfjkchkimomgfegnpapndjne,104,news,Chrome
WoT RS - World of Tanks Рейтинги и статистика,https://chrome.google.com/webstore/detail/wot-rs-world-of-tanks-%D1%80%D0%B5%D0%B9/khkabldchpaiepiikheccnjhapoifngd,105,news,Chrome
iSource News,https://chrome.google.com/webstore/detail/isource-news/blmpgmcingadecldljnapgjnnfadalmj,106,news,Chrome
TLDR: News Article Summarizer,https://chrome.google.com/webstore/detail/tldr-news-article-summari/omnkfiggdjenoclnfdhijodllleflpjk,107,news,Chrome
Tech Viral,https://chrome.google.com/webstore/detail/tech-viral/egmnmfiacgghmgcledlhebnpfgaoldml,108,news,Chrome
Michigan News Tab,https://chrome.google.com/webstore/detail/michigan-news-tab/jepaebemdcofpfhkoclepkabflecgieh,109,news,Chrome
SANS - Stop Annoying News,https://chrome.google.com/webstore/detail/sans-stop-annoying-news/nbceoihfhnjnolaejcoigjjlcdibmiab,110,news,Chrome
Gnap - Google News Autoplay,https://chrome.google.com/webstore/detail/gnap-google-news-autoplay/cbgdeobifeabncoalkkjppckfelffolo,111,news,Chrome
Fake News Blocker,https://chrome.google.com/webstore/detail/fake-news-blocker/gpaklhiejaggcipgepjjcckmehbefdok,112,news,Chrome
Bild.de News,https://chrome.google.com/webstore/detail/bildde-news/gdcjcilhhnepihgobhnlaajldiiadekm,113,news,Chrome
Biased News Boycotter,https://chrome.google.com/webstore/detail/biased-news-boycotter/cdcdbkamgfoecfogbikdpfaadadjhhaj,114,news,Chrome
The Washington Post News,https://chrome.google.com/webstore/detail/the-washington-post-news/ofcfoahepadcokdfbpagjmmgjhadnaci,115,news,Chrome
ESPN News,https://chrome.google.com/webstore/detail/espn-news/mmiedhpkconehbgffhejpicmdogphlcn,116,news,Chrome
Chelsea News,https://chrome.google.com/webstore/detail/chelsea-news/llcpnmfloincmekheklgliablclicpah,117,news,Chrome
News Assist,https://chrome.google.com/webstore/detail/news-assist/pnhenmemmnaekjhcnfkgbkmfaebnhpao,118,news,Chrome
Hacker News Collapse,https://chrome.google.com/webstore/detail/hacker-news-collapse/bbkfcamiocfccgmcjngdljolljhifdph,119,news,Chrome
Manchester City News,https://chrome.google.com/webstore/detail/manchester-city-news/eaoikiclojjlfmkoeljbecnfmbmfljff,120,news,Chrome
BOCA News,https://chrome.google.com/webstore/detail/boca-news/cfljpjefnjejfmjlflchnfhehmmpdgci,121,news,Chrome
Hacker News Collapsible Comments,https://chrome.google.com/webstore/detail/hacker-news-collapsible-c/hockhafcdegocajmjhafgjncjpodihkd,122,news,Chrome
TechCrunch News,https://chrome.google.com/webstore/detail/techcrunch-news/fcmpemloiokkhlhiaokoifnjpcelaokj,123,news,Chrome
Hacker News New Tab,https://chrome.google.com/webstore/detail/hacker-news-new-tab/fmlhpmapmklbhoekajeimbodkpinefmo,124,news,Chrome
Hacker News Shortcut,https://chrome.google.com/webstore/detail/hacker-news-shortcut/dmiimkldokblocpmleogaeohkbffnobo,125,news,Chrome
New York Yankees News,https://chrome.google.com/webstore/detail/new-york-yankees-news/mlgkcmmellghmkhhjfmkajleedlhoall,126,news,Chrome
Keemstar - Let's get Right into the News!,https://chrome.google.com/webstore/detail/keemstar-lets-get-right-i/kincnocnlbhfhdfoknhiailjoickbfla,127,news,Chrome
CR7 news,https://chrome.google.com/webstore/detail/cr7-news/bkhfcljlimjkboaamaepockbomlomaod,128,news,Chrome
NBC News,https://chrome.google.com/webstore/detail/nbc-news/adfagcajhclbogogdgflcckdgdhnmmbj,129,news,Chrome
XaLuan News Tin Tức Mới Việt Nam,https://chrome.google.com/webstore/detail/xaluan-news-tin-t%E1%BB%A9c-m%E1%BB%9Bi-v/hkoceeceohpdmfaiojmncgidniimcmij,130,news,Chrome
Hot Kashmir News,https://chrome.google.com/webstore/detail/hot-kashmir-news/ifohphgcfblfcifomjkhbciaflibdcee,131,news,Chrome
Medical Xpress - medical and health news,https://chrome.google.com/webstore/detail/medical-xpress-medical-an/aicpekjeghegigcnhhkfclafnkpgfohe,132,news,Chrome
News Tab - New Tab Page Replacement,https://chrome.google.com/webstore/detail/news-tab-new-tab-page-rep/cdpnmcehklcfepflojdklfggahnaolid,133,news,Chrome
